ISO3 Country Code,Country Name,Population,Tier,Grid Expenditure ($m/yr),Grid CO2 Emissions (t/yr),Offgrid Type,Lighting Type Description,Offgrid Expenditure ($m/yr),Offgrid Capital Costs ($m),Offgrid CO2 Emissions (t/yr),Nonsolid Expenditure ($m/yr),Nonsolid CO2 Emissions (t/yr),Solid Type,Cooking Type Description,Solid Expenditure ($m/yr),Solid Capital Costs ($m),Solid CO2_Emissions (t/yr),Info
#country+code,#country+name,#population+num,#indicator+tier,#indicator+value+grid+expenditure,#indicator+value+grid+co2_emissions,#indicator+type+offgrid,#indicator+text+lighting,#indicator+value+offgrid+expenditure,#indicator+value+offgrid+capital_costs,#indicator+value+offgrid+co2_emissions,#indicator+value+nonsolid+expenditure,#indicator+value+nonsolid+co2_emissions,#indicator+type+solid,#indicator+text+cooking,#indicator+value+solid+expenditure,#indicator+value+solid+capital_costs,#indicator+value+solid+co2_emissions,#meta+info
BEN,Benin,686,Target 3,0.0014430516157553938,4.184849685690642,7,,0.0008009291955273048,0.04414984618451729,3.0587058267485796,0.0014816950128659014,2.436565132268371,8,,0.031248152629668274,0.009435859451581397,27.71456021561848,"elap(011)=114,lpg(011)=114"
BFA,Burkina Faso,6787,Baseline,0.003622636514139706,7.245273028279412,1,Torch dependent,0.03196372626081828,0.0014062428616460774,9.308163268754175,0.03371851653816592,55.44822719609506,1,Firewood dependent,0.10107470907396832,0.001554315327674066,2773.916722796419,
BFA,Burkina Faso,6787,Target 1,0.003622636514139706,7.245273028279412,1,Solar dependent,0.008117885154664875,0.041512944852981806,19.732803890702304,0.03371851653816592,55.44822719609506,1,Firewood dependent,0.04080349218161597,0.05248963297341234,1079.602777708882,
BFA,Burkina Faso,6787,Target 2,0.003622636514139706,7.245273028279412,3,Solar dependent,0.0015501241022633273,0.16733374388828,5.9198411672106905,0.03371851653816592,55.44822719609506,7,LPG II,0.08452401654926076,0.052260985777753136,1187.9125227475577,
BFA,Burkina Faso,6787,Target 3,0.003622636514139706,7.245273028279412,7,,0.008716639880312583,0.48048980123425905,33.288382219639296,0.03371851653816592,55.44822719609506,8,,0.2768974319426191,0.08361343088915,245.58541562670626,
BGD,Bangladesh,171380,Baseline,1.1166401229902596,2577.2054038615192,1,Torch dependent,0.33619678905065464,0.014790964321652028,97.90393577329698,1.7145457752501,2819.4752748557203,1,Firewood dependent,2.088164553446724,0.03211155591605687,57308.050924169416,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,171380,Target 1,1.1166401229902596,2577.2054038615192,1,Solar dependent,0.08538450431625112,0.4366361621835542,207.55106125259826,1.7145457752501,2819.4752748557203,1,Firewood dependent,0.8429844301420335,1.0844155971628433,22304.17750264815,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,171380,Target 2,1.1166401229902596,2577.2054038615192,3,Solar dependent,0.016304317636764095,1.760028443993568,62.26531837577948,1.7145457752501,2819.4752748557203,7,LPG II,1.7462336215476477,1.0796918341800468,24541.815112043587,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,171380,Target 3,1.1166401229902596,2577.2054038615192,7,,0.09168224990914908,5.05382654789416,350.1296164162285,1.7145457752501,2819.4752748557203,8,,5.720594277445421,1.727421272585766,5073.700082380411,"elap(034)=183,lpg(034)=183"
BGR,Bulgaria,16637,Baseline,0.3137395544362693,692.7369361952826,1,Torch dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.32176129586717805,0.004948008444452994,8830.488334143363,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
