ISO3 Country Code,Country Name,Population,Tier,Grid Expenditure ($m/yr),Grid CO2 Emissions (t/yr),Offgrid Type,Lighting Type Description,Offgrid Expenditure ($m/yr),Offgrid Capital Costs ($m),Offgrid CO2 Emissions (t/yr),Nonsolid Expenditure ($m/yr),Nonsolid CO2 Emissions (t/yr),Solid Type,Cooking Type Description,Solid Expenditure ($m/yr),Solid Capital Costs ($m),Solid CO2_Emissions (t/yr),Info
#country+code,#country+name,#population+num,#indicator+tier,#indicator+value+grid+expenditure,#indicator+value+grid+co2_emissions,#indicator+type+offgrid,#indicator+text+lighting,#indicator+value+offgrid+expenditure,#indicator+value+offgrid+capital_costs,#indicator+value+offgrid+co2_emissions,#indicator+value+nonsolid+expenditure,#indicator+value+nonsolid+co2_emissions,#indicator+type+solid,#indicator+text+cooking,#indicator+value+solid+expenditure,#indicator+value+solid+capital_costs,#indicator+value+solid+co2_emissions,#meta+info
BFA,Burkina Faso,1826,Target 1,0.001853371830650822,3.706743661301644,1,Solar dependent,0.0013198270718536337,0.006749283514789289,3.208211040477914,0.00907147906864363,14.917543357325082,2,Firewood/charcoal mix,0.01228081537850761,0.014192929261713418,446.02073253728247,
BFA,Burkina Faso,1826,Target 2,0.001853371830650822,3.706743661301644,3,Solar dependent,0.0002520232444683321,0.027205559207925473,0.9624633121433742,0.00907147906864363,14.917543357325082,7,LPG II,0.022739963843202145,0.014060062163557957,319.590678708734,
BFA,Burkina Faso,1826,Target 3,0.001853371830650822,3.706743661301644,7,,0.0014171741864350746,0.07811929281287379,5.412112538503242,0.00907147906864363,14.917543357325082,8,,0.07449524818760823,0.022494983944796716,66.07120318891086,
BGD,Bangladesh,24932,Baseline,0.20736999197461892,478.6099414774206,1,Torch dependent,0.01571149165218414,0.0006912264484250487,4.575346700846585,0.2494241849447453,410.1642152424701,2,Firewood/charcoal mix,0.26256923060373033,0.018131154329661805,9007.4887419358,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,24932,Target 1,0.20736999197461892,478.6099414774206,1,Solar dependent,0.003990275845818784,0.020405327000773372,9.69948813455453,0.2494241849447453,410.1642152424701,2,Firewood/charcoal mix,0.13719214795917092,0.15855286405939412,4982.612346587418,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,24932,Target 2,0.20736999197461892,478.6099414774206,3,Solar dependent,0.0007619500209027322,0.08225144649208761,2.9098464403663593,0.2494241849447453,410.1642152424701,7,LPG II,0.2540339861816165,0.15706857152447412,3570.2296898391005,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,24932,Target 3,0.20736999197461892,478.6099414774206,7,,0.004284588523788731,0.2361805829349014,16.362614768093955,0.2494241849447453,410.1642152424701,8,,0.8322055821713268,0.25129725271293496,738.0984083187996,"elap(034)=183,lpg(034)=183"
BGR,Bulgaria,14704,Baseline,0.2772985593355426,612.2752190128781,1,Torch dependent,0.0,0.0,0.0,0.0,0.0,2,Firewood/charcoal mix,0.2458112612395494,0.016973968744377954,8432.603329663812,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,14704,Target 1,0.2772985593355426,612.2752190128781,1,Solar dependent,0.0,0.0,0.0,0.0,0.0,2,Firewood/charcoal mix,0.12843612651972164,0.14843353654946037,4664.606825278955,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,14704,Target 2,0.2772985593355426,612.2752190128781,3,Solar dependent,0.0,0.0,0.0,0.0,0.0,7,LPG II,0.2378207621564561,0.14704397609251646,3342.366738693435,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,14704,Target 3,0.2772985593355426,612.2752190128781,7,,0.0,0.0,0.0,0.0,0.0,8,,0.7790916829583041,0.23525869536718955,690.9907160506813,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BIH,Bosnia and Herzegovina,60242,Baseline,2.2123646964841384,4424.729392968276,1,Torch dependent,0.0,0.0,0.0,1.080014353038196,1776.0236027739222,2,Firewood/charcoal mix,0.17119896806611087,0.011821777075510083,5873.014038776761,ur(001)=0.531
BIH,Bosnia and Herzegovina,60242,Target 1,2.2123646964841384,4424.729392968276,1,Solar dependent,0.0,0.0,0.0,1.080014353038196,1776.0236027739222,2,Firewood/charcoal mix,0.08945128149013808,0.10337877994493769,3248.7359240375154,ur(001)=0.531
BIH,Bosnia and Herzegovina,60242,Target 2,2.2123646964841384,4424.729392968276,3,Solar dependent,0.0,0.0,0.0,1.080014353038196,1776.0236027739222,7,LPG II,0.16563386421179369,0.1024109995629704,2327.8418314821447,ur(001)=0.531
BIH,Bosnia and Herzegovina,60242,Target 3,2.2123646964841384,4424.729392968276,7,,0.0,0.0,0.0,1.080014353038196,1776.0236027739222,8,,0.5426101777386405,0.16384947407349393,481.2509277833951,ur(001)=0.531
BLR,Belarus,3298,Baseline,0.0461078681786259,79.30553326723656,1,Torch dependent,0.0,0.0,0.0,0.06504764301105266,106.96723517373105,2,Firewood/charcoal mix,0.0027564762013917907,0.00019034254432082135,94.56145449472851,ur(001)=0.531
BLR,Belarus,3298,Target 1,0.0461078681786259,79.30553326723656,1,Solar dependent,0.0,0.0,0.0,0.06504764301105266,106.96723517373105,2,Firewood/charcoal mix,0.001440255927923275,0.0016645027120554719,52.30792778936528,ur(001)=0.531
BLR,Belarus,3298,Target 2,0.0461078681786259,79.30553326723656,3,Solar dependent,0.0,0.0,0.0,0.06504764301105266,106.96723517373105,7,LPG II,0.002666872411684512,0.0016489204709870763,37.48060330951841,ur(001)=0.531
BLR,Belarus,3298,Target 3,0.0461078681786259,79.30553326723656,7,,0.0,0.0,0.0,0.06504764301105266,106.96723517373105,8,,0.008736571595407923,0.0026381419292185065,7.748625732489111,ur(001)=0.531
BLZ,Belize,2807,Baseline,0.030791584426723036,61.58316885344607,1,Torch dependent,0.0,0.0,0.0,0.10815646560235304,177.85729899053612,2,Firewood/charcoal mix,0.0023460656085549495,0.00016200252222400887,80.48223894441821,"elap(013)=219,lpg(013)=219"
BLZ,Belize,2807,Target 1,0.030791584426723036,61.58316885344607,1,Solar dependent,0.0,0.0,0.0,0.10815646560235304,177.85729899053612,2,Firewood/charcoal mix,0.001225816823055505,0.0014166755969552969,44.519822220646525,"elap(013)=219,lpg(013)=219"
BLZ,Belize,2807,Target 2,0.030791584426723036,61.58316885344607,3,Solar dependent,0.0,0.0,0.0,0.10815646560235304,177.85729899053612,7,LPG II,0.0022698028897539324,0.0014034133892655235,31.900131903171747,"elap(013)=219,lpg(013)=219"
BLZ,Belize,2807,Target 3,0.030791584426723036,61.58316885344607,7,,0.0,0.0,0.0,0.10815646560235304,177.85729899053612,8,,0.007435787091619189,0.0022453500768485814,6.594936076494268,"elap(013)=219,lpg(013)=219"
BOL,Bolivia (Plurinational State of),529,Baseline,0.0059299128206398224,9.938533887392342,1,Torch dependent,2.4724998273526616e-05,1.0877753126355388e-06,0.0072001718094978785,0.024812606166546118,40.80295236276473,2,Firewood/charcoal mix,0.0005310541296354211,3.667080243821704e-05,18.21791564476486,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),529,Target 1,0.0059299128206398224,9.938533887392342,1,Solar dependent,6.279452364094862e-06,3.211163433961608e-05,0.015263975737632393,0.024812606166546118,40.80295236276473,2,Firewood/charcoal mix,0.0002774752264755136,0.00032067791428059487,10.077482639316125,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),529,Target 2,0.0059299128206398224,9.938533887392342,3,Solar dependent,1.1990722057707794e-06,0.00012943817923419268,0.004579192721289718,0.024812606166546118,40.80295236276473,7,LPG II,0.0005137913422654419,0.0003176758881922986,7.220896432444004,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),529,Target 3,0.0059299128206398224,9.938533887392342,7,,6.742608925914525e-06,0.00037167473557446446,0.025749663421376242,0.024812606166546118,40.80295236276473,8,,0.0016831607043276081,0.0005082562168933141,1.492826127851178,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BRA,Brazil,41306,Baseline,0.5479208365999572,221.3600179863827,1,Torch dependent,0.0001523929524195887,6.704521861955487e-06,0.044378382875460906,2.30231609637734,3786.0309140427375,2,Firewood/charcoal mix,0.034525320609328114,0.0023840718686246863,1184.397867127044,
BRA,Brazil,41306,Target 1,0.5479208365999572,221.3600179863827,1,Solar dependent,3.8703512726518366e-05,0.00019792061094992965,0.09407977717876648,2.30231609637734,3786.0309140427375,2,Firewood/charcoal mix,0.018039443854414305,0.020848171937706203,655.1654523356909,
BRA,Brazil,41306,Target 2,0.5479208365999572,221.3600179863827,3,Solar dependent,7.390502178409826e-06,0.0007977944455686712,0.028223933153629945,2.30231609637734,3786.0309140427375,7,LPG II,0.03340301831413956,0.020653001789519704,469.45075935674333,
BRA,Brazil,41306,Target 3,0.5479208365999572,221.3600179863827,7,,4.1558186167032905e-05,0.0022908236298891244,0.1587084936946493,2.30231609637734,3786.0309140427375,8,,0.1094270051036567,0.033043164266461346,97.05281966911204,
BRN,Brunei Darussalam,8337,Baseline,0.12067537111144032,241.35074222288063,1,Torch dependent,0.0,0.0,0.0,0.3598116230735383,591.6902246098185,2,Firewood/charcoal mix,0.006968175473577625,0.0004811723925804323,239.04462067305127,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,8337,Target 1,0.12067537111144032,241.35074222288063,1,Solar dependent,0.0,0.0,0.0,0.3598116230735383,591.6902246098185,2,Firewood/charcoal mix,0.003640864386045643,0.0042077442816274195,132.23071518320643,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,8337,Target 2,0.12067537111144032,241.35074222288063,3,Solar dependent,0.0,0.0,0.0,0.3598116230735383,591.6902246098185,7,LPG II,0.006741663476317278,0.0041683534862411425,94.74829515466476,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,8337,Target 3,0.12067537111144032,241.35074222288063,7,,0.0,0.0,0.0,0.3598116230735383,591.6902246098185,8,,0.022085430624627967,0.006669034863321242,19.587973861628377,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
CAF,Central African Republic,8983,Baseline,0.004137420976034404,8.274841952068808,1,Torch dependent,0.0448532849416501,0.0019733184815780053,13.061734291242926,0.009702165608052283,15.95467233324153,2,Firewood/charcoal mix,0.14266684946618233,0.00985155290073517,4894.214137198413,
CAF,Central African Republic,8983,Target 1,0.004137420976034404,8.274841952068808,1,Solar dependent,0.011391469598840617,0.05825328151869024,27.690171927555284,0.009702165608052283,15.95467233324153,2,Firewood/charcoal mix,0.074543279407984,0.08614961295039224,2707.2997242077827,
CAF,Central African Republic,8983,Target 2,0.004137420976034404,8.274841952068808,3,Solar dependent,0.0021752206700307486,0.23481205018873108,8.307051578266586,0.009702165608052283,15.95467233324153,7,LPG II,0.1380292290247966,0.08534312340416358,1939.8823713989796,
CAF,Central African Republic,8983,Target 3,0.004137420976034404,8.274841952068808,7,,0.01223167565305642,0.6742501105928729,46.71211612690793,0.009702165608052283,15.95467233324153,8,,0.45217845306382426,0.13654222637445673,401.0453710388065,
CAN,Canada,79084,Baseline,7.6089383448474885,4961.027800840562,1,Torch dependent,0.0,0.0,0.0,1.5059424057592887,2476.4386228041635,2,Firewood/charcoal mix,0.066101377456269,0.004564488661931639,2267.620664823371,ur(019)=0.311
CAN,Canada,79084,Target 1,7.6089383448474885,4961.027800840562,1,Solar dependent,0.0,0.0,0.0,1.5059424057592887,2476.4386228041635,2,Firewood/charcoal mix,0.034537900482222855,0.03991542607587478,1254.3645677094123,ur(019)=0.311
CAN,Canada,79084,Target 2,7.6089383448474885,4961.027800840562,3,Solar dependent,0.0,0.0,0.0,1.5059424057592887,2476.4386228041635,7,LPG II,0.06395264353215152,0.039541757840336776,898.7995272370646,ur(019)=0.311
CAN,Canada,79084,Target 3,7.6089383448474885,4961.027800840562,7,,0.0,0.0,0.0,1.5059424057592887,2476.4386228041635,8,,0.20950640401327905,0.06326367532519685,185.8150758029421,ur(019)=0.311
CHE,Switzerland,49175,Baseline,2.4931033451062365,249.31033451062368,1,Torch dependent,0.0,0.0,0.0,1.0090719394012604,1659.3627447931835,2,Firewood/charcoal mix,0.041102601908142994,0.00283825190344525,1410.0327867838416,ur(001)=0.531
CHE,Switzerland,49175,Target 1,2.4931033451062365,249.31033451062368,1,Solar dependent,0.0,0.0,0.0,1.0090719394012604,1659.3627447931835,2,Firewood/charcoal mix,0.02147606644359319,0.024819874125557966,779.978412830339,ur(001)=0.531
CHE,Switzerland,49175,Target 2,2.4931033451062365,249.31033451062368,3,Solar dependent,0.0,0.0,0.0,1.0090719394012604,1659.3627447931835,7,LPG II,0.03976649427335199,0.02458752288989426,558.8839534802848,ur(001)=0.531
CHE,Switzerland,49175,Target 3,2.4931033451062365,249.31033451062368,7,,0.0,0.0,0.0,1.0090719394012604,1659.3627447931835,8,,0.13027350794711307,0.03933808586451725,115.54196573759009,ur(001)=0.531
CHL,Chile,4376,Baseline,0.007658113328762922,14.489150418019447,1,Torch dependent,0.0,0.0,0.0,0.08979684886069436,147.66592923758628,2,Firewood/charcoal mix,0.0036577016833079503,0.00025257473451642905,125.47817068283676,
CHL,Chile,4376,Target 1,0.007658113328762922,14.489150418019447,1,Solar dependent,0.0,0.0,0.0,0.08979684886069436,147.66592923758628,2,Firewood/charcoal mix,0.001911145298225068,0.002208709209490685,69.40992105388322,
CHL,Chile,4376,Target 2,0.007658113328762922,14.489150418019447,3,Solar dependent,0.0,0.0,0.0,0.08979684886069436,147.66592923758628,7,LPG II,0.003538802077979378,0.002188032379646552,49.734826568574235,
CHL,Chile,4376,Target 3,0.007658113328762922,14.489150418019447,7,,0.0,0.0,0.0,0.08979684886069436,147.66592923758628,8,,0.011592979694411648,0.0035006782102583013,10.282026512958208,
CIV,Côte d'Ivoire,147968,Baseline,0.9903641001701274,1980.728200340255,1,Torch dependent,0.16086464009401155,0.007077233423212214,46.84542477764624,1.019191866366759,1676.0044024697818,2,Firewood/charcoal mix,1.6078111796229184,0.11102394809807002,55156.27656108999,ur(011)=0.761
CIV,Côte d'Ivoire,147968,Target 1,0.9903641001701274,1980.728200340255,1,Solar dependent,0.04085508251052871,0.2089232299928509,99.30977289761938,1.019191866366759,1676.0044024697818,2,Firewood/charcoal mix,0.8400796572319421,0.9708794393378742,30510.428872988523,ur(011)=0.761
CIV,Côte d'Ivoire,147968,Target 2,0.9903641001701274,1980.728200340255,3,Solar dependent,0.007801348121208042,0.8421446944741341,29.792931869285816,1.019191866366759,1676.0044024697818,7,LPG II,1.5555466344927253,0.9617905520909261,21861.87313702484,ur(011)=0.761
CIV,Côte d'Ivoire,147968,Target 3,0.9903641001701274,1980.728200340255,7,,0.043868450309388136,2.4181729725029086,167.53126908230132,1.019191866366759,1676.0044024697818,8,,5.095911031475785,1.5387885754601534,4519.6570436992715,ur(011)=0.761
CMR,Cameroon,115807,Baseline,0.519368615944861,427.9597395385654,1,Torch dependent,0.10580913718240559,0.004655068769065326,30.81270050254228,0.9956428271046649,1637.2793156832265,2,Firewood/charcoal mix,1.1422018435074566,0.07887229532813239,39183.457340966765,
CMR,Cameroon,115807,Target 1,0.519368615944861,427.9597395385654,1,Solar dependent,0.02687253723023719,0.13741980021206518,65.32126250950365,0.9956428271046649,1637.2793156832265,2,Firewood/charcoal mix,0.5967992668196763,0.689720471837549,21674.85121797934,
CMR,Cameroon,115807,Target 2,0.519368615944861,427.9597395385654,3,Solar dependent,0.0051313571029792315,0.5539228723787499,19.5963787528511,0.9956428271046649,1637.2793156832265,7,LPG II,1.1050726951631926,0.6832636540840301,15530.848470336114,
CMR,Cameroon,115807,Target 3,0.519368615944861,427.9597395385654,7,,0.028854587770518914,1.590559588662958,110.19412981194752,0.9956428271046649,1637.2793156832265,8,,3.6201757073655423,1.0931676368060914,3210.8002934433507,
COD,Democratic Republic of the Congo,631603,Baseline,1.5224866992844386,3044.9733985688777,1,Torch dependent,2.4823218393758433,0.10920965029066282,722.8774510820442,1.909968283838493,3140.8367334233,2,Firewood/charcoal mix,9.080240627946774,0.6270165159764505,311499.42833071866,
COD,Democratic Republic of the Congo,631603,Target 1,1.5224866992844386,3044.9733985688777,1,Solar dependent,0.6304397505015326,3.223919789091688,1532.4611921124913,1.909968283838493,3140.8367334233,2,Firewood/charcoal mix,4.7444162168956385,5.483118317401881,172310.0568896191,
COD,Democratic Republic of the Congo,631603,Target 2,1.5224866992844386,3044.9733985688777,3,Solar dependent,0.12038355232405942,12.995237273933771,459.7383576337474,1.909968283838493,3140.8367334233,7,LPG II,8.785072481271962,5.431788108799948,123466.65527502308,
COD,Democratic Republic of the Congo,631603,Target 3,1.5224866992844386,3044.9733985688777,7,,0.6769393957486742,37.315121443247676,2585.1954026584667,1.909968283838493,3140.8367334233,8,,28.77956004464455,8.690430019270437,25525.120133950666,
COG,Congo,29772,Baseline,0.13373862824637847,267.47725649275696,1,Torch dependent,0.07900795593601805,0.0034759518693684654,23.007923024434156,0.2154591031950305,354.31052525405016,2,Firewood/charcoal mix,0.33344954090985224,0.023025641936376667,11439.051631613704,
COG,Congo,29772,Target 1,0.13373862824637847,267.47725649275696,1,Solar dependent,0.020065792935400954,0.10261171963981049,48.77555537702759,0.2154591031950305,354.31052525405016,2,Firewood/charcoal mix,0.1742270358496916,0.20135405663863823,6327.663739125615,
COG,Congo,29772,Target 2,0.13373862824637847,267.47725649275696,3,Solar dependent,0.0038315975980907167,0.4136156390483274,14.632666613108276,0.2154591031950305,354.31052525405016,7,LPG II,0.32261021549627195,0.19946908076691489,4534.009747761584,
COG,Congo,29772,Target 3,0.13373862824637847,267.47725649275696,7,,0.021545795191534833,1.1876749517204306,82.28224125466085,0.2154591031950305,354.31052525405016,8,,1.0568586756322802,0.31913470346987727,937.3473610532787,
COL,Colombia,4747587,Baseline,47.98287741833776,26294.616825249097,1,Torch dependent,0.05199824461799793,0.0022876606974894733,15.142419461470887,85.07709311648107,139904.55312487995,2,Firewood/charcoal mix,3.9682357466806977,0.2740179973644113,136131.10238159713,
COL,Colombia,4747587,Target 1,47.98287741833776,26294.616825249097,1,Solar dependent,0.013206087882516855,0.06753281027577993,32.101112221246126,85.07709311648107,139904.55312487995,2,Firewood/charcoal mix,2.073399021064713,2.3962257171277033,75302.73208371842,
COL,Colombia,4747587,Target 2,47.98287741833776,26294.616825249097,3,Solar dependent,0.002521725145561281,0.27221672706583394,9.63033366637384,85.07709311648107,139904.55312487995,7,LPG II,3.8392417212017356,2.3737934516179258,53957.2479475399,
COL,Colombia,4747587,Target 3,47.98287741833776,26294.616825249097,7,,0.014180135602621899,0.7816556185334003,54.153180623250165,85.07709311648107,139904.55312487995,8,,12.577208426768962,3.797881187240506,11154.957043992552,
CRI,Costa Rica,6618,Baseline,0.109335164282805,218.67032856561,1,Torch dependent,0.00013238519071900344,5.824281184151501e-06,0.03855191849418929,0.11399977336476254,187.46629397760952,2,Firewood/charcoal mix,0.0055318163433498435,0.0003819876975455346,189.77004015516314,
CRI,Costa Rica,6618,Target 1,0.109335164282805,218.67032856561,1,Solar dependent,3.362210543495512e-05,0.0001719354957812349,0.08172798706806474,0.11399977336476254,187.46629397760952,2,Firewood/charcoal mix,0.0028903682450331617,0.0033403964458134866,104.97382480061779,
CRI,Costa Rica,6618,Target 2,0.109335164282805,218.67032856561,3,Solar dependent,6.42019873533359e-06,0.0006930515365328284,0.024518396120419422,0.11399977336476254,187.46629397760952,7,LPG II,0.005351995560540786,0.0033091253266343532,75.21770506907293,
CRI,Costa Rica,6618,Target 3,0.109335164282805,218.67032856561,7,,3.610198709524648e-05,0.0019900600279169397,0.13787156080973192,0.11399977336476254,187.46629397760952,8,,0.017532931904843358,0.005294337978597025,15.550279173040447,
CYP,Cyprus,11504,Baseline,0.4099499178771957,1157.6985680852006,1,Torch dependent,0.0,0.0,0.0,0.0,0.0,2,Firewood/charcoal mix,0.19231351167519106,0.01327979653916299,6597.352581463568,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,11504,Target 1,0.4099499178771957,1157.6985680852006,1,Solar dependent,0.0,0.0,0.0,0.0,0.0,2,Firewood/charcoal mix,0.10048360840920147,0.11612883201626778,3649.4134346401866,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,11504,Target 2,0.4099499178771957,1157.6985680852006,3,Solar dependent,0.0,0.0,0.0,0.0,0.0,7,LPG II,0.18606204487518335,0.11504169203003484,2614.942381334118,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,11504,Target 3,0.4099499178771957,1157.6985680852006,7,,0.0,0.0,0.0,0.0,0.0,8,,0.6095321130167142,0.1840575799092351,540.6052207232267,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CZE,Czechia,2556,Baseline,0.07776358163058135,155.5271632611627,1,Torch dependent,0.0,0.0,0.0,0.001751000556652992,2.8794231376071426,2,Firewood/charcoal mix,0.0021363925052158587,0.00014752399636368984,73.28936218017954,ur(001)=0.531
CZE,Czechia,2556,Target 1,0.07776358163058135,155.5271632611627,1,Solar dependent,0.0,0.0,0.0,0.001751000556652992,2.8794231376071426,2,Firewood/charcoal mix,0.0011162628461854277,0.0012900641468086252,40.540986653956146,ur(001)=0.531
CZE,Czechia,2556,Target 2,0.07776358163058135,155.5271632611627,3,Solar dependent,0.0,0.0,0.0,0.001751000556652992,2.8794231376071426,7,LPG II,0.0020669455552756004,0.0012779872121279707,29.049146138462405,ur(001)=0.531
CZE,Czechia,2556,Target 3,0.07776358163058135,155.5271632611627,7,,0.0,0.0,0.0,0.001751000556652992,2.8794231376071426,8,,0.0067712342549110715,0.0020446781446661357,6.005531965867885,ur(001)=0.531
DEU,Germany,552189,Baseline,20.251321408408252,39287.56353231201,1,Torch dependent,0.0,0.0,0.0,8.007815944163218,13168.408441512847,2,Firewood/charcoal mix,0.46154295622933555,0.03187085763979665,15833.321263868016,ur(001)=0.531
DEU,Germany,552189,Target 1,20.251321408408252,39287.56353231201,1,Solar dependent,0.0,0.0,0.0,8.007815944163218,13168.408441512847,2,Firewood/charcoal mix,0.2411557111811431,0.2787034772823114,8758.412502870287,ur(001)=0.531
DEU,Germany,552189,Target 2,20.251321408408252,39287.56353231201,3,Solar dependent,0.0,0.0,0.0,8.007815944163218,13168.408441512847,7,LPG II,0.4465397438054561,0.2760943948589789,6275.732924521399,ur(001)=0.531
DEU,Germany,552189,Target 3,20.251321408408252,39287.56353231201,7,,0.0,0.0,0.0,8.007815944163218,13168.408441512847,8,,1.4628470506721,0.4417291266107348,1297.4259039428593,ur(001)=0.531
DJI,Djibouti,1619,Baseline,0.0016269339391073597,3.2538678782147192,1,Torch dependent,0.004673113862360755,0.00020559345793984122,1.3608584446442686,0.03147945771689256,51.766219356667776,2,Firewood/charcoal mix,0.0027069829434007136,0.00018692489368121422,92.86357861212302,
DJI,Djibouti,1619,Target 1,0.0016269339391073597,3.2538678782147192,1,Solar dependent,0.0011868391482196931,0.006069214724119605,2.8849464750273603,0.03147945771689256,51.766219356667776,2,Firewood/charcoal mix,0.0014143957524652417,0.0016346161263802487,51.368725134994264,
DJI,Djibouti,1619,Target 2,0.0016269339391073597,3.2538678782147192,3,Solar dependent,0.0002266289722154825,0.024464282788067743,0.8654839425082081,0.03147945771689256,51.766219356667776,7,LPG II,0.0026189880133958045,0.0016193136685644304,36.80762918105593,
DJI,Djibouti,1619,Target 3,0.0016269339391073597,3.2538678782147192,7,,0.001274377409114144,0.07024786573845777,4.866779271503412,0.03147945771689256,51.766219356667776,8,,0.008579704145686894,0.0025907733943282135,7.609497111585093,
DNK,Denmark,21465,Baseline,0.841651398578639,983.0488335398503,1,Torch dependent,0.0,0.0,0.0,0.11058768868111098,181.8553102756047,2,Firewood/charcoal mix,0.017941165128108543,0.0012388886277486819,615.4751740600674,ur(001)=0.531
DNK,Denmark,21465,Target 1,0.841651398578639,983.0488335398503,1,Solar dependent,0.0,0.0,0.0,0.11058768868111098,181.8553102756047,2,Firewood/charcoal mix,0.009374239986748911,0.010833802228400646,340.4582885585347,ur(001)=0.531
DNK,Denmark,21465,Target 2,0.841651398578639,983.0488335398503,3,Solar dependent,0.0,0.0,0.0,0.11058768868111098,181.8553102756047,7,LPG II,0.0173579580659794,0.010732381595807148,243.9512057958898,ur(001)=0.531
DNK,Denmark,21465,Target 3,0.841651398578639,983.0488335398503,7,,0.0,0.0,0.0,0.11058768868111098,181.8553102756047,8,,0.05686400396550256,0.017170959052575055,50.43372901688936,ur(001)=0.531
DOM,Dominican Republic,941,Baseline,0.00845297235468139,16.905944709362778,1,Torch dependent,8.933608319529334e-06,3.930337416097782e-07,0.0026015579078216915,0.060898219352029166,100.14373849000353,2,Firewood/charcoal mix,0.0007865971854495862,5.431677935709135e-05,26.984370088164,
DOM,Dominican Republic,941,Target 1,0.00845297235468139,16.905944709362778,1,Solar dependent,2.2688846025939283e-06,1.1602539280952612e-05,0.0055151623927436905,0.060898219352029166,100.14373849000353,2,Firewood/charcoal mix,0.00041099620546678747,0.0004749880110755004,14.926763653914367,
DOM,Dominican Republic,941,Target 2,0.00845297235468139,16.905944709362778,3,Solar dependent,4.33247408743391e-07,4.676845604108422e-05,0.0016545487178231074,0.060898219352029166,100.14373849000353,7,LPG II,0.0007610275510178524,0.0004705414111153019,10.695589193671836,
DOM,Dominican Republic,941,Target 3,0.00845297235468139,16.905944709362778,7,,2.4362318059442716e-06,0.00013429309370031762,0.00930383916801285,0.060898219352029166,100.14373849000353,8,,0.002493097028719785,0.00075282892531125,2.2111735226303355,
DZA,Algeria,4730,Baseline,0.037768355206087276,82.03286750762157,1,Torch dependent,0.0,0.0,0.0,0.3564490510124165,586.1606616648627,2,Firewood/charcoal mix,0.003953322940533902,0.0002729882255624596,135.61951565390223,ur(015)=0.468
DZA,Algeria,4730,Target 1,0.037768355206087276,82.03286750762157,1,Solar dependent,0.0,0.0,0.0,0.3564490510124165,586.1606616648627,2,Firewood/charcoal mix,0.0020656070954736096,0.002387220594477573,75.01974107270607,ur(015)=0.468
DZA,Algeria,4730,Target 2,0.037768355206087276,82.03286750762157,3,Solar dependent,0.0,0.0,0.0,0.3564490510124165,586.1606616648627,7,LPG II,0.003824813680330711,0.0023648726304176934,53.75447421376431,ur(015)=0.468
DZA,Algeria,4730,Target 3,0.037768355206087276,82.03286750762157,7,,0.0,0.0,0.0,0.3564490510124165,586.1606616648627,8,,0.012529942719006227,0.0037836085810927355,11.113036220081815,ur(015)=0.468
ECU,Ecuador,89347,Baseline,0.7946963426015349,1061.7143137156506,1,Torch dependent,0.0010193045913214711,4.4844264829847653e-05,0.29683189873395294,10.736947770880096,17656.31411211393,2,Firewood/charcoal mix,0.07467992607382003,0.005156861913556329,2561.909450744969,
ECU,Ecuador,89347,Target 1,0.7946963426015349,1061.7143137156506,1,Solar dependent,0.0002588746237673006,0.0013238236037513896,0.6292676092053395,10.736947770880096,17656.31411211393,2,Firewood/charcoal mix,0.039020183149190014,0.04509559684324935,1417.1543285634511,
ECU,Ecuador,89347,Target 2,0.7946963426015349,1061.7143137156506,3,Solar dependent,4.943255369108625e-05,0.005336175514599358,0.18878028276160186,10.736947770880096,17656.31411211393,7,LPG II,0.07225233232644974,0.044673434442404146,1015.4445312982289,
ECU,Ecuador,89347,Target 3,0.7946963426015349,1061.7143137156506,7,,0.0002779685628139589,0.015322539571413638,1.061547097396326,10.736947770880096,17656.31411211393,8,,0.23669586574129262,0.07147395074436204,209.92990854911346,
